30.8300395256917,72.61666666666666,59.48,53.2,1,1
87.35177865612648,2.2333333333333334,62.88,58.8,1,2
60.079051383399204,71.3,62.519999999999996,25.6,1,3
86.56126482213439,2.533333333333333,63.0,58.4,1,4
59.28853754940712,36.38333333333333,61.31999999999999,62.8,2,5
88.53754940711462,2.466666666666667,56.599999999999994,58.8,2,6
85.7707509881423,2.6333333333333333,61.040000000000006,57.199999999999996,2,7
63.83399209486166,2.566666666666667,61.96,82.8,2,8
60.27667984189723,70.1,57.720000000000006,31.6,3,9
29.249011857707508,70.18333333333334,58.32000000000001,62.4,3,10
25.296442687747035,72.76666666666667,58.08,56.8,3,11
83.59683794466403,36.68333333333334,62.0,27.6,3,12
30.434782608695656,71.86666666666667,58.040000000000006,62.8,4,13
30.039525691699602,72.65,5.76,87.2,4,14
87.15415019762845,2.966666666666667,5.680000000000001,83.2,4,15
49.40711462450593,71.6,6.239999999999999,61.6,4,16
86.7588932806324,73.85000000000001,6.32,32.800000000000004,5,17
55.33596837944664,70.89999999999999,60.28,28.000000000000004,5,18
33.99209486166008,72.46666666666667,55.96,64.8,5,19
55.92885375494071,71.8,61.839999999999996,24.8,5,20
89.32806324110672,2.3333333333333335,58.440000000000005,58.8,6,21
88.53754940711462,35.46666666666667,6.959999999999999,57.99999999999999,6,22
87.15415019762845,2.466666666666667,64.08,56.8,6,23
87.35177865612648,36.9,61.96,30.8,6,24
30.039525691699602,71.63333333333334,59.88,57.199999999999996,7,25
83.99209486166008,2.533333333333333,64.12,60.8,7,26
27.66798418972332,70.71666666666667,64.48,53.2,7,27
28.458498023715418,69.1,56.84,59.199999999999996,7,28
60.27667984189723,35.43333333333333,64.16,55.2,8,29
57.70750988142292,38.28333333333334,64.52,65.2,8,30
84.78260869565217,36.46666666666666,59.040000000000006,26.0,8,31
61.26482213438735,36.13333333333333,59.12,59.599999999999994,8,32
32.41106719367589,38.03333333333334,58.040000000000006,83.2,9,33
90.9090909090909,35.483333333333334,60.6,38.0,9,34
59.28853754940712,2.1333333333333333,57.720000000000006,86.0,9,35
35.573122529644266,71.18333333333334,60.8,57.199999999999996,9,36
28.458498023715418,70.86666666666666,61.199999999999996,55.2,10,37
52.96442687747036,71.26666666666667,59.88,27.6,10,38
86.36363636363636,2.166666666666667,60.88,58.8,10,39
29.249011857707508,69.48333333333333,63.959999999999994,59.599999999999994,10,40
30.434782608695656,70.43333333333334,60.88,57.199999999999996,11,41
31.225296442687743,38.5,56.720000000000006,92.0,11,42
62.450592885375485,38.266666666666666,60.12,54.400000000000006,11,43
56.52173913043478,37.333333333333336,56.8,55.60000000000001,11,44
61.06719367588933,36.53333333333333,59.12,54.800000000000004,12,45
92.09486166007905,2.666666666666667,61.68,59.199999999999996,12,46
58.69565217391305,36.583333333333336,61.24000000000001,59.199999999999996,12,47
53.16205533596838,36.61666666666667,62.6,54.800000000000004,12,48
81.02766798418972,37.28333333333333,61.24000000000001,33.6,13,49
86.16600790513834,37.95,59.599999999999994,26.400000000000002,13,50
61.85770750988142,2.433333333333333,56.08,73.6,13,51
63.43873517786561,2.533333333333333,60.199999999999996,84.0,13,52
62.25296442687747,2.7,58.599999999999994,82.8,14,53
94.0711462450593,2.533333333333333,61.88,57.99999999999999,14,54
62.450592885375485,37.56666666666666,61.519999999999996,64.0,14,55
89.9209486166008,2.1999999999999997,57.24,61.6,14,56
28.85375494071146,38.06666666666666,62.239999999999995,84.8,15,57
88.3399209486166,2.566666666666667,62.08,65.60000000000001,15,58
28.85375494071146,35.61666666666667,63.2,82.0,15,59
54.347826086956516,70.35,59.160000000000004,26.8,15,60
25.296442687747035,73.65,62.63999999999999,55.60000000000001,16,61
21.34387351778656,71.89999999999999,63.04,61.199999999999996,16,62
58.69565217391305,71.56666666666666,59.88,26.400000000000002,16,63
57.31225296442688,38.3,64.24,58.4,16,64
31.225296442687743,72.18333333333334,61.160000000000004,61.199999999999996,17,65
31.225296442687743,74.03333333333333,63.04,61.6,17,66
56.7193675889328,37.55,60.040000000000006,53.6,17,67
51.77865612648221,35.05,61.519999999999996,59.199999999999996,17,68
65.01976284584981,2.433333333333333,63.480000000000004,95.19999999999999,18,69
56.32411067193676,72.46666666666667,63.4,24.8,18,70
64.42687747035573,36.75,57.04,66.4,18,71
22.92490118577075,72.63333333333334,64.75999999999999,57.599999999999994,18,72
88.14229249011858,37.85,62.160000000000004,27.6,19,73
57.11462450592886,37.666666666666664,60.96,55.60000000000001,19,74
56.32411067193676,2.433333333333333,58.48,81.6,19,75
24.90118577075099,38.11666666666667,60.84,85.6,19,76
27.27272727272727,72.89999999999999,62.160000000000004,62.8,20,77
55.533596837944664,73.48333333333333,56.52,30.8,20,78
26.877470355731226,38.21666666666667,63.519999999999996,85.2,20,79
88.73517786561264,2.3,58.68,52.400000000000006,20,80
63.43873517786561,2.3333333333333335,62.44,86.4,21,81
92.09486166007905,2.3,60.760000000000005,52.0,21,82
30.8300395256917,74.56666666666666,56.84,50.0,21,83
86.95652173913044,2.433333333333333,64.32,61.199999999999996,21,84
80.8300395256917,35.43333333333333,60.0,27.200000000000003,22,85
53.75494071146245,2.3333333333333335,62.519999999999996,86.0,22,86
88.73517786561264,2.6,58.8,60.4,22,87
62.64822134387352,71.58333333333333,58.08,28.799999999999997,22,88
57.905138339920946,35.949999999999996,56.879999999999995,58.4,23,89
82.6086956521739,36.1,64.2,26.400000000000002,23,90
63.83399209486166,2.033333333333333,58.4,77.2,23,91
30.434782608695656,36.81666666666666,56.76,78.0,23,92
22.92490118577075,72.01666666666667,63.36000000000001,56.8,24,93
24.90118577075099,68.26666666666667,59.64,60.4,24,94
56.916996047430835,2.4,57.99999999999999,87.2,24,95
57.31225296442688,37.13333333333333,61.44,52.0,24,96
84.98023715415019,2.166666666666667,61.760000000000005,58.4,25,97
58.69565217391305,71.01666666666667,59.84,34.4,25,98
88.14229249011858,2.5,64.24,54.800000000000004,25,99
54.1501976284585,36.41666666666667,60.68,57.99999999999999,25,100
93.2806324110672,2.433333333333333,62.839999999999996,58.4,26,101
22.92490118577075,38.35,61.919999999999995,84.8,26,102
29.249011857707508,70.46666666666667,58.440000000000005,47.599999999999994,26,103
51.976284584980235,68.56666666666666,62.519999999999996,32.800000000000004,26,104
91.89723320158103,1.9666666666666666,63.32,48.8,27,105
58.498023715415016,2.5,58.879999999999995,85.2,27,106
85.17786561264822,38.11666666666667,61.24000000000001,29.2,27,107
88.14229249011858,36.483333333333334,60.08,34.0,27,108
92.88537549407114,2.466666666666667,58.96,54.0,28,109
30.039525691699602,69.15,58.4,57.199999999999996,28,110
54.347826086956516,73.95,60.84,30.0,28,111
61.462450592885375,36.483333333333334,63.239999999999995,58.4,28,112
21.73913043478261,37.86666666666667,61.68,83.2,29,113
63.43873517786561,37.516666666666666,58.199999999999996,48.0,29,114
68.18181818181817,2.1,56.68,94.39999999999999,29,115
87.35177865612648,38.3,60.0,32.800000000000004,29,116
85.96837944664031,2.2333333333333334,62.88,59.599999999999994,30,117
42.68774703557312,1.1333333333333333,55.52,15.2,30,118
7.114624505928854,0.6666666666666667,54.76,6.4,30,119
7.5098814229249005,0.7666666666666666,54.67999999999999,6.0,30,120
8.300395256916996,0.5,53.839999999999996,9.2,31,121
5.138339920948617,0.7000000000000001,57.879999999999995,8.0,31,122
7.905138339920949,0.7000000000000001,55.44,10.0,31,123
8.695652173913043,0.7000000000000001,59.68,9.2,31,124
8.300395256916996,0.6,55.2,8.799999999999999,32,125
6.719367588932807,0.8,57.879999999999995,5.6000000000000005,32,126
7.905138339920949,0.8,54.16,7.6,32,127
9.090909090909092,0.5333333333333333,53.559999999999995,7.6,32,128
4.743083003952568,0.8333333333333334,54.16,6.800000000000001,33,129
5.533596837944664,0.4,53.6,9.6,33,130
9.090909090909092,0.4333333333333333,57.199999999999996,8.799999999999999,33,131
9.486166007905137,0.6333333333333333,58.68,7.6,33,132
4.743083003952568,0.8333333333333334,52.64,7.6,34,133
7.905138339920949,0.46666666666666673,55.00000000000001,8.4,34,134
5.928853754940711,0.6333333333333333,53.0,8.4,34,135
5.928853754940711,0.46666666666666673,54.67999999999999,9.6,34,136
5.533596837944664,0.5,57.28,5.2,35,137
7.905138339920949,0.6666666666666667,57.04,6.0,35,138
5.928853754940711,0.8333333333333334,55.800000000000004,8.799999999999999,35,139
5.928853754940711,0.5333333333333333,58.64,5.2,35,140
